日期,編號,項目,狀態,負責人,備註,單位,客戶,耗時分鐘,金額
2025-06-14,L264424,B 類,不合格,OP-105,待確認,資材,永利,43,96.8
2025-06-26,L261645,C 類,合格,OP-135,已回報,品保,東昇,100,26.53
2025-06-28,L268272,A 類,已結案,OP-123,已回報,製造,力鋼,234,64.61
2025-06-15,L263377,C 類,待處理,OP-140,待確認,營運,捷欣,49,27.05
2025-07-02,L268092,B 類,合格,OP-118,待確認,資材,永利,9,55.52
2025-06-06,L263660,C 類,合格,OP-146,待確認,製造,捷欣,147,69.17
2025-06-20,L263031,A 類,合格,OP-105,已回報,品保,順發,94,90.73
2025-06-10,L265053,B 類,合格,OP-104,待確認,資材,永利,116,25.21
2025-07-24,L269674,A 類,不合格,OP-131,,品保,東昇,75,53.44
2025-06-30,L269013,A 類,不合格,OP-124,已回報,製造,力鋼,147,29.79
2025-07-05,L269350,B 類,待處理,OP-139,已回報,資材,捷欣,2,91.65
2025-07-23,L266243,C 類,合格,OP-105,,研發,永利,164,94.73
2025-07-21,L263057,A 類,已結案,OP-144,,營運,大宏,83,93.67
2025-07-28,L262872,C 類,已結案,OP-107,待確認,資材,力鋼,213,25.91
2025-07-04,L268912,A 類,合格,OP-106,,品保,東昇,57,46.61
2025-07-08,L265345,B 類,已結案,OP-125,已回報,營運,東昇,203,12.73
2025-07-19,L263682,B 類,不合格,OP-136,,研發,永利,25,0.77
2025-07-02,L262465,其他,已結案,OP-135,待確認,品保,大宏,114,90.6
2025-06-24,L267782,B 類,不合格,OP-135,,研發,力鋼,105,67.57
2025-07-17,L260034,C 類,已結案,OP-123,,資材,東昇,27,55.92
2025-06-25,L266290,C 類,不合格,OP-145,已回報,資材,捷欣,191,50.69
2025-07-06,L262318,A 類,不合格,OP-133,,資材,順發,128,33.82
2025-07-08,L267851,其他,不合格,OP-101,,品保,力鋼,5,47.42
2025-07-16,L269659,A 類,已結案,OP-140,已回報,資材,東昇,26,27.74
2025-07-02,L264429,其他,不合格,OP-116,,品保,東昇,141,50.97
2025-06-24,L261952,C 類,不合格,OP-136,已回報,資材,捷欣,196,7.9
2025-07-19,L261457,A 類,合格,OP-144,已回報,營運,永利,29,87.96
2025-07-25,L260217,C 類,合格,OP-116,已回報,製造,東昇,8,10.76
2025-06-17,L261980,B 類,合格,OP-129,已回報,營運,力鋼,35,82.81
2025-07-12,L265855,A 類,不合格,OP-134,,製造,力鋼,150,68.7
2025-06-23,L267171,C 類,已結案,OP-136,,製造,力鋼,78,80.6
2025-06-15,L268195,其他,合格,OP-114,,營運,力鋼,102,96.01
2025-06-14,L269689,其他,待處理,OP-139,,研發,順發,101,96.83
2025-06-20,L266264,B 類,待處理,OP-129,,製造,力鋼,177,61.76
2025-06-06,L262374,A 類,已結案,OP-128,,製造,順發,142,3.52
2025-07-17,L268097,其他,合格,OP-104,已回報,研發,東昇,40,38.62
2025-07-06,L268913,B 類,不合格,OP-109,,資材,順發,217,81.81
2025-07-04,L265487,B 類,不合格,OP-143,,製造,大宏,164,95.26
2025-06-22,L269099,其他,待處理,OP-103,,資材,大宏,210,80.6
2025-06-22,L260565,C 類,合格,OP-114,已回報,營運,力鋼,89,15.48
2025-06-03,L268722,A 類,待處理,OP-113,待確認,研發,力鋼,145,7.56
2025-07-22,L260699,A 類,待處理,OP-109,,資材,大宏,4,49.46
2025-07-05,L262312,B 類,合格,OP-123,待確認,研發,大宏,4,79.54
2025-06-18,L266933,A 類,待處理,OP-148,已回報,品保,大宏,6,59.1
2025-06-24,L267848,C 類,待處理,OP-106,,營運,力鋼,25,65.96
2025-07-16,L264675,其他,合格,OP-136,,製造,東昇,193,45.0
2025-06-12,L260562,C 類,合格,OP-120,,營運,東昇,25,14.29
2025-07-23,L260326,B 類,合格,OP-143,已回報,研發,東昇,199,45.15
2025-06-02,L266234,A 類,合格,OP-143,,營運,大宏,157,35.97
2025-06-05,L264413,其他,已結案,OP-105,,品保,順發,229,31.32
2025-06-18,L262628,A 類,不合格,OP-104,,研發,東昇,121,19.28
2025-07-21,L268940,B 類,已結案,OP-120,,營運,東昇,14,81.84
2025-07-12,L269392,B 類,待處理,OP-118,,營運,大宏,8,77.95
2025-07-02,L266938,C 類,待處理,OP-143,待確認,製造,永利,83,82.5
2025-07-14,L260822,A 類,不合格,OP-118,已回報,製造,順發,137,76.09
2025-06-01,L264123,A 類,不合格,OP-105,,資材,捷欣,152,60.71
2025-06-02,L261665,B 類,待處理,OP-148,,營運,東昇,239,96.78
2025-06-23,L261788,其他,待處理,OP-110,,研發,永利,30,46.83
2025-07-30,L263647,A 類,合格,OP-108,,營運,順發,171,2.18
2025-07-12,L269756,C 類,已結案,OP-103,,品保,東昇,27,46.69
2025-06-15,L269324,其他,待處理,OP-122,,研發,東昇,94,56.6
2025-07-12,L266055,A 類,已結案,OP-146,,品保,力鋼,185,4.53
2025-07-29,L266785,C 類,合格,OP-145,,製造,力鋼,228,51.81
2025-06-06,L261357,C 類,不合格,OP-116,,製造,力鋼,2,95.21
2025-06-08,L262716,B 類,合格,OP-133,已回報,營運,大宏,26,86.32
2025-06-19,L267217,B 類,待處理,OP-106,,資材,永利,48,48.75
2025-07-02,L269688,C 類,待處理,OP-125,,製造,大宏,78,94.5
2025-06-25,L263323,B 類,待處理,OP-137,已回報,製造,捷欣,34,7.57
2025-07-04,L262862,A 類,待處理,OP-115,待確認,營運,捷欣,129,33.43
2025-06-30,L261451,B 類,合格,OP-146,,營運,順發,18,85.68
2025-07-22,L266868,A 類,合格,OP-112,,製造,捷欣,25,20.69
2025-07-15,L269557,其他,不合格,OP-148,,製造,捷欣,69,76.21
2025-07-27,L264178,A 類,待處理,OP-145,,營運,東昇,83,39.19
2025-07-16,L263120,其他,不合格,OP-143,,製造,順發,87,14.04
2025-06-17,L263552,A 類,待處理,OP-101,,資材,捷欣,89,23.8
2025-06-01,L262020,B 類,不合格,OP-128,,製造,捷欣,215,62.88
2025-06-01,L263980,C 類,合格,OP-136,,營運,捷欣,4,0.67
2025-07-13,L261431,其他,已結案,OP-123,待確認,製造,捷欣,147,77.75
2025-07-24,L266765,C 類,待處理,OP-120,已回報,營運,大宏,210,77.49
2025-07-07,L262057,A 類,待處理,OP-141,,品保,順發,64,20.53
2025-07-11,L261266,其他,待處理,OP-131,已回報,製造,順發,93,34.96
2025-07-29,L260547,B 類,不合格,OP-118,已回報,研發,力鋼,156,96.88
2025-06-19,L269035,C 類,不合格,OP-135,,資材,大宏,107,75.3
2025-07-18,L265933,其他,已結案,OP-109,,營運,永利,231,43.99
2025-07-25,L265073,B 類,待處理,OP-140,待確認,製造,永利,37,47.59
2025-07-16,L260272,C 類,合格,OP-144,,營運,大宏,216,65.89
2025-07-07,L261680,其他,已結案,OP-126,已回報,營運,東昇,178,83.74
2025-07-04,L266485,A 類,不合格,OP-134,已回報,研發,大宏,125,24.58
2025-06-28,L266467,A 類,待處理,OP-101,,營運,捷欣,148,60.39
2025-06-24,L262296,其他,合格,OP-110,已回報,品保,順發,142,68.2
2025-07-05,L269247,其他,不合格,OP-123,,資材,大宏,194,3.34
2025-07-21,L269342,其他,待處理,OP-139,,資材,捷欣,48,40.63
2025-06-14,L260867,其他,不合格,OP-135,待確認,品保,東昇,132,33.98
2025-06-23,L263487,其他,合格,OP-140,待確認,製造,力鋼,17,28.17
2025-07-15,L268726,B 類,合格,OP-105,待確認,資材,永利,126,26.56
2025-07-17,L260158,C 類,合格,OP-111,,品保,東昇,124,42.13
2025-06-17,L262482,B 類,已結案,OP-144,已回報,資材,力鋼,108,12.28
2025-07-12,L265226,其他,不合格,OP-115,,資材,順發,26,84.94
2025-07-23,L268587,其他,合格,OP-122,,營運,力鋼,55,23.83
2025-07-22,L264988,A 類,不合格,OP-105,,資材,順發,146,28.48
2025-06-25,L262066,C 類,待處理,OP-131,,營運,大宏,37,9.38
2025-07-06,L269126,A 類,合格,OP-131,,資材,捷欣,83,41.47
2025-06-14,L269758,其他,待處理,OP-124,,製造,東昇,33,4.09
2025-06-05,L264029,A 類,待處理,OP-102,已回報,製造,捷欣,56,74.69
2025-06-14,L262840,C 類,合格,OP-134,,品保,力鋼,113,22.65
2025-07-20,L269574,A 類,待處理,OP-105,已回報,品保,永利,112,60.94
2025-07-16,L262668,B 類,待處理,OP-110,,營運,捷欣,93,41.86
2025-06-03,L267015,其他,不合格,OP-132,,研發,永利,139,83.26
2025-06-10,L265946,B 類,待處理,OP-111,,資材,永利,187,19.49
2025-07-26,L262092,A 類,不合格,OP-111,已回報,營運,永利,68,93.56
2025-06-05,L265237,C 類,不合格,OP-139,,品保,順發,46,16.14
2025-07-26,L269125,A 類,合格,OP-120,已回報,研發,順發,107,12.97
2025-07-24,L262753,其他,合格,OP-146,,品保,順發,215,15.03
2025-06-01,L269246,其他,已結案,OP-118,,品保,東昇,28,21.68
2025-07-19,L267525,A 類,合格,OP-129,已回報,營運,永利,47,55.95
2025-07-10,L268014,B 類,不合格,OP-121,待確認,品保,大宏,93,46.7
2025-07-08,L261845,C 類,待處理,OP-146,,品保,捷欣,87,2.76
2025-07-25,L262168,A 類,合格,OP-128,待確認,營運,東昇,214,92.73
2025-07-26,L260273,B 類,待處理,OP-119,,品保,永利,218,14.07
2025-06-11,L264716,B 類,合格,OP-130,待確認,製造,東昇,229,41.18
2025-06-27,L263939,C 類,已結案,OP-117,,資材,東昇,201,74.98
2025-07-18,L266213,B 類,不合格,OP-141,已回報,製造,捷欣,24,4.26
2025-06-18,L260831,其他,待處理,OP-117,,營運,大宏,229,71.93
2025-06-20,L269851,C 類,合格,OP-123,,研發,永利,35,10.75
2025-07-10,L268899,其他,已結案,OP-115,,營運,永利,236,70.31
2025-07-16,L269070,C 類,已結案,OP-132,已回報,製造,永利,81,12.83
2025-06-17,L262869,A 類,不合格,OP-123,,製造,順發,225,85.38
2025-06-16,L263033,其他,不合格,OP-124,已回報,品保,大宏,44,4.64
2025-06-13,L262041,A 類,已結案,OP-135,已回報,品保,順發,21,1.33
2025-06-28,L265160,A 類,已結案,OP-101,,研發,東昇,165,40.21
2025-06-14,L266982,B 類,已結案,OP-139,,資材,永利,212,66.67
2025-06-08,L260846,其他,已結案,OP-143,已回報,營運,永利,239,52.9
2025-07-08,L263662,B 類,不合格,OP-125,,營運,東昇,88,95.57
2025-07-20,L261412,其他,合格,OP-124,待確認,研發,永利,102,17.98
2025-06-05,L266583,C 類,已結案,OP-139,待確認,資材,東昇,133,18.9
2025-07-18,L260331,B 類,合格,OP-139,已回報,營運,捷欣,76,27.84
2025-06-23,L263512,B 類,合格,OP-139,,資材,順發,17,47.46
2025-06-03,L261589,C 類,待處理,OP-118,已回報,研發,力鋼,7,4.55
2025-07-25,L264485,C 類,待處理,OP-124,,製造,大宏,146,15.31
2025-07-10,L267549,B 類,合格,OP-130,,資材,大宏,66,70.76
2025-07-02,L268795,B 類,待處理,OP-131,,資材,東昇,136,91.19
2025-07-03,L267313,C 類,待處理,OP-144,,營運,捷欣,88,81.45
2025-06-18,L262235,其他,不合格,OP-107,待確認,營運,大宏,190,45.07
2025-07-21,L264387,B 類,不合格,OP-117,,品保,東昇,156,96.37
2025-06-05,L265028,A 類,已結案,OP-145,,研發,永利,89,86.64
2025-06-12,L267724,A 類,待處理,OP-114,,品保,順發,195,16.84
2025-06-18,L264958,C 類,待處理,OP-122,,研發,捷欣,6,84.57
2025-06-26,L263873,C 類,已結案,OP-118,,研發,順發,175,76.72
2025-06-03,L269058,C 類,不合格,OP-146,,製造,東昇,187,24.7
2025-07-24,L265180,其他,已結案,OP-142,待確認,營運,大宏,35,38.31
2025-06-25,L262196,B 類,不合格,OP-109,已回報,研發,永利,187,34.55
2025-07-17,L265247,其他,不合格,OP-144,,品保,東昇,214,8.59
2025-06-06,L267342,C 類,合格,OP-122,,營運,力鋼,84,16.56
2025-06-27,L265519,B 類,合格,OP-133,,研發,順發,58,65.66
2025-06-21,L268738,其他,已結案,OP-117,已回報,營運,力鋼,31,76.46
2025-06-02,L268453,B 類,已結案,OP-102,已回報,品保,順發,203,65.62
2025-06-15,L268726,C 類,不合格,OP-111,,資材,大宏,169,90.98
2025-06-20,L263251,A 類,合格,OP-127,,營運,大宏,40,90.65
2025-06-18,L268714,其他,待處理,OP-106,待確認,品保,捷欣,126,24.96
2025-06-15,L260162,B 類,合格,OP-133,待確認,資材,力鋼,41,8.46
2025-07-09,L266695,其他,不合格,OP-136,待確認,營運,東昇,169,76.74
2025-07-13,L267993,A 類,待處理,OP-138,,營運,力鋼,133,66.73
2025-07-19,L265119,A 類,不合格,OP-117,,研發,力鋼,222,60.63
2025-07-09,L269470,A 類,待處理,OP-116,,品保,力鋼,76,3.47
2025-07-03,L268190,C 類,合格,OP-116,待確認,品保,順發,181,56.91
2025-06-05,L263154,C 類,已結案,OP-109,,品保,力鋼,121,35.7
2025-07-09,L267531,其他,已結案,OP-128,,製造,大宏,69,47.0
2025-06-13,L262988,A 類,不合格,OP-125,已回報,資材,東昇,35,40.1
2025-06-18,L261420,B 類,不合格,OP-145,,營運,力鋼,144,4.16
2025-07-02,L260338,A 類,不合格,OP-144,,製造,力鋼,63,26.56
2025-06-13,L267777,B 類,已結案,OP-106,,品保,力鋼,82,93.68
2025-06-12,L262441,C 類,不合格,OP-101,,資材,永利,117,92.54
2025-07-30,L263263,B 類,不合格,OP-109,待確認,製造,大宏,235,97.81
2025-06-19,L267473,C 類,不合格,OP-118,,品保,大宏,22,5.34
2025-06-25,L261687,C 類,已結案,OP-148,,研發,順發,219,52.03
2025-07-16,L267970,其他,已結案,OP-116,,營運,東昇,118,70.92
2025-07-07,L262914,C 類,已結案,OP-125,,資材,東昇,66,86.01
2025-07-24,L262173,A 類,已結案,OP-146,,品保,順發,134,88.52
2025-06-19,L266654,A 類,已結案,OP-144,,營運,東昇,185,49.59
2025-06-21,L264914,B 類,合格,OP-136,已回報,製造,大宏,50,43.5
2025-06-11,L265752,其他,待處理,OP-134,待確認,研發,東昇,197,36.58
2025-06-09,L262961,其他,已結案,OP-136,,品保,捷欣,36,22.83
2025-07-05,L263787,A 類,待處理,OP-109,,營運,大宏,141,28.16
2025-06-09,L267847,B 類,已結案,OP-131,,製造,大宏,84,60.89
2025-06-03,L268136,B 類,合格,OP-125,,營運,捷欣,168,34.5
2025-07-09,L265672,A 類,已結案,OP-144,,資材,力鋼,108,68.76
2025-06-10,L266391,C 類,不合格,OP-105,,資材,東昇,119,40.94
2025-06-07,L260447,A 類,合格,OP-112,已回報,研發,捷欣,117,92.87
2025-07-13,L262584,B 類,已結案,OP-114,待確認,品保,力鋼,120,23.47
2025-07-18,L269072,A 類,待處理,OP-141,待確認,營運,捷欣,216,5.41
2025-07-20,L262626,C 類,待處理,OP-114,,營運,東昇,141,49.71
2025-06-24,L265342,A 類,已結案,OP-127,,資材,東昇,196,63.52
2025-07-23,L269765,B 類,合格,OP-107,已回報,營運,東昇,47,82.82
2025-07-03,L264389,A 類,已結案,OP-110,,製造,大宏,180,21.94
2025-06-16,L266326,其他,合格,OP-140,,品保,捷欣,17,65.43
2025-06-14,L262953,C 類,合格,OP-108,,品保,大宏,122,90.72
2025-07-26,L260339,其他,合格,OP-128,,製造,東昇,65,74.31
2025-07-19,L263780,B 類,不合格,OP-137,已回報,品保,大宏,2,38.85
2025-06-15,L260981,B 類,合格,OP-116,已回報,資材,大宏,24,67.79
2025-06-10,L267647,C 類,待處理,OP-101,,製造,順發,7,93.96
2025-07-22,L264888,B 類,合格,OP-138,待確認,營運,大宏,85,25.89
2025-06-06,L264534,C 類,已結案,OP-129,,品保,力鋼,157,70.03
2025-06-14,L267025,其他,不合格,OP-123,,製造,捷欣,200,17.86
2025-06-05,L266146,A 類,不合格,OP-138,,品保,捷欣,233,90.84
2025-07-09,L266686,B 類,不合格,OP-140,,資材,東昇,10,22.99
2025-07-10,L267466,其他,已結案,OP-131,已回報,營運,捷欣,196,88.64
2025-06-01,L266477,B 類,不合格,OP-140,,營運,東昇,44,13.26
2025-06-11,L268191,B 類,已結案,OP-146,已回報,品保,力鋼,164,34.68
2025-06-09,L263315,其他,不合格,OP-140,已回報,品保,力鋼,161,82.54
2025-06-05,L265867,B 類,合格,OP-138,,研發,東昇,234,69.03
2025-06-06,L260648,A 類,已結案,OP-120,待確認,營運,順發,13,45.52
2025-06-21,L264116,C 類,已結案,OP-101,,研發,永利,132,39.13
2025-06-21,L269487,A 類,待處理,OP-121,已回報,品保,順發,121,37.54
2025-06-07,L265873,C 類,合格,OP-116,已回報,品保,捷欣,50,85.17
2025-06-21,L266033,B 類,合格,OP-131,,品保,順發,209,52.76
2025-07-02,L266937,C 類,已結案,OP-104,,營運,力鋼,63,73.25
2025-06-21,L265156,C 類,合格,OP-124,,製造,捷欣,34,55.44
2025-06-18,L261260,其他,已結案,OP-127,已回報,資材,力鋼,20,95.41
2025-07-12,L261075,A 類,合格,OP-141,,營運,東昇,188,60.64
2025-07-18,L261228,C 類,待處理,OP-109,,營運,順發,206,51.83
2025-06-11,L267943,A 類,待處理,OP-128,,研發,大宏,93,57.74
2025-06-29,L266963,A 類,已結案,OP-115,,品保,力鋼,112,58.97
2025-07-14,L267096,A 類,不合格,OP-131,已回報,製造,順發,68,70.17
2025-06-13,L260913,C 類,不合格,OP-125,已回報,製造,力鋼,93,39.72
2025-06-28,L266529,A 類,已結案,OP-115,,資材,大宏,220,61.38
2025-06-01,L263053,B 類,不合格,OP-132,,營運,順發,235,60.14
2025-07-02,L269524,B 類,合格,OP-144,,資材,力鋼,64,75.24
2025-06-12,L260396,其他,已結案,OP-120,待確認,營運,大宏,223,90.45
2025-07-04,L265279,C 類,合格,OP-144,,資材,東昇,80,25.32
2025-06-24,L262599,A 類,已結案,OP-112,,研發,大宏,54,34.84
2025-06-23,L263113,A 類,已結案,OP-107,,製造,力鋼,2,51.65
2025-07-09,L260072,A 類,不合格,OP-116,,資材,順發,205,66.79
2025-07-14,L260517,C 類,合格,OP-101,,製造,大宏,78,38.84
2025-06-08,L261340,其他,待處理,OP-143,已回報,製造,大宏,25,93.91
2025-07-20,L268758,B 類,合格,OP-147,,製造,東昇,184,80.6
2025-07-20,L262633,其他,合格,OP-145,,研發,東昇,171,31.19
2025-06-17,L266744,C 類,合格,OP-115,已回報,研發,東昇,200,11.58
2025-07-12,L261075,C 類,不合格,OP-121,已回報,資材,力鋼,28,47.86
2025-07-28,L261312,A 類,已結案,OP-124,,品保,力鋼,159,87.76
2025-06-12,L264154,B 類,不合格,OP-101,,研發,捷欣,170,16.52
2025-07-17,L262737,B 類,合格,OP-113,待確認,製造,順發,137,40.93
2025-07-17,L265142,B 類,不合格,OP-104,,資材,力鋼,214,45.64
2025-07-12,L264992,A 類,合格,OP-136,,品保,永利,175,37.98
2025-06-26,L265714,其他,不合格,OP-125,已回報,研發,東昇,172,38.31
2025-06-17,L267156,A 類,待處理,OP-139,,營運,東昇,223,35.73
2025-07-19,L262099,C 類,待處理,OP-137,待確認,製造,捷欣,82,76.08
2025-06-27,L267230,C 類,不合格,OP-114,,品保,順發,20,63.71
2025-06-02,L267267,其他,不合格,OP-140,已回報,品保,力鋼,19,11.09
2025-06-21,L262463,C 類,已結案,OP-102,待確認,研發,力鋼,18,15.73
2025-06-27,L263724,B 類,已結案,OP-123,,製造,捷欣,223,4.98
2025-07-06,L264690,A 類,合格,OP-124,待確認,研發,永利,132,90.72
2025-06-23,L266896,其他,不合格,OP-146,待確認,資材,大宏,119,84.96
2025-06-28,L265183,其他,待處理,OP-131,,研發,大宏,124,15.02
2025-06-09,L262415,A 類,不合格,OP-126,,營運,捷欣,144,19.25
2025-07-26,L263978,C 類,待處理,OP-103,已回報,品保,順發,141,64.5
2025-06-11,L267026,其他,已結案,OP-120,,研發,捷欣,87,87.32
2025-06-07,L267437,A 類,合格,OP-133,,資材,大宏,231,47.52
2025-06-29,L266857,C 類,不合格,OP-124,待確認,製造,捷欣,141,44.18
2025-07-30,L264639,C 類,合格,OP-116,已回報,研發,大宏,10,86.29
2025-07-08,L264643,A 類,待處理,OP-139,,研發,順發,59,43.32
2025-06-14,L267534,其他,不合格,OP-145,待確認,資材,東昇,49,66.83
2025-07-20,L264979,A 類,合格,OP-106,,營運,順發,233,81.04
2025-06-12,L264775,B 類,已結案,OP-138,,製造,東昇,60,77.23
2025-07-06,L269512,C 類,待處理,OP-136,,品保,永利,27,69.17
2025-07-19,L261467,C 類,合格,OP-101,,資材,永利,142,40.67
2025-07-17,L265092,A 類,不合格,OP-110,,營運,順發,28,11.05
2025-06-16,L267070,其他,待處理,OP-121,,研發,大宏,101,12.78
2025-06-20,L267542,A 類,合格,OP-117,,資材,東昇,22,65.34
2025-07-19,L263533,C 類,已結案,OP-118,待確認,資材,捷欣,105,75.12
2025-06-08,L262036,B 類,合格,OP-146,待確認,製造,東昇,118,72.11
2025-07-30,L265091,B 類,不合格,OP-115,,品保,力鋼,161,14.55
2025-06-11,L267073,A 類,待處理,OP-124,已回報,研發,力鋼,23,38.9
2025-07-28,L267122,C 類,合格,OP-119,待確認,製造,東昇,144,85.7
2025-07-13,L262135,C 類,不合格,OP-116,,營運,大宏,32,85.62
2025-06-02,L262778,其他,待處理,OP-108,,製造,力鋼,79,85.41
2025-06-22,L260029,其他,不合格,OP-120,已回報,品保,順發,210,61.95
2025-06-09,L269427,C 類,待處理,OP-114,已回報,品保,力鋼,116,39.92
2025-07-29,L267366,A 類,已結案,OP-129,已回報,品保,力鋼,17,91.15
2025-07-22,L262837,A 類,待處理,OP-130,待確認,研發,大宏,170,24.03
2025-06-30,L269181,其他,不合格,OP-108,,研發,大宏,198,88.49
2025-06-09,L267051,A 類,不合格,OP-119,,營運,大宏,42,47.54
2025-06-25,L266493,B 類,不合格,OP-121,已回報,資材,力鋼,140,14.26
2025-07-06,L264340,其他,合格,OP-145,待確認,製造,東昇,167,88.8
2025-06-09,L264215,B 類,已結案,OP-101,,營運,東昇,9,36.96
2025-07-09,L261879,B 類,待處理,OP-132,,資材,大宏,129,81.85
2025-07-25,L268037,B 類,不合格,OP-144,已回報,研發,順發,55,1.56
2025-07-27,L269016,C 類,已結案,OP-118,,資材,順發,46,89.0
2025-06-22,L266844,其他,待處理,OP-101,,資材,大宏,160,25.57
2025-06-17,L265249,A 類,已結案,OP-135,,營運,永利,240,83.59
2025-07-11,L263864,A 類,已結案,OP-130,已回報,品保,捷欣,205,62.37
2025-07-22,L260721,A 類,待處理,OP-119,,品保,力鋼,172,79.46
2025-07-24,L261476,其他,已結案,OP-145,,營運,力鋼,159,15.41
2025-06-23,L264011,A 類,待處理,OP-122,,資材,捷欣,180,79.26
2025-06-18,L265142,B 類,不合格,OP-128,,研發,大宏,14,36.85
2025-06-20,L265532,其他,已結案,OP-137,,資材,順發,67,75.3
2025-06-14,L264120,A 類,已結案,OP-136,待確認,資材,順發,191,19.03
2025-06-09,L263662,B 類,不合格,OP-138,,資材,大宏,73,75.52
2025-07-01,L263759,其他,不合格,OP-107,,資材,東昇,198,1.34
2025-07-16,L260045,C 類,待處理,OP-132,,研發,順發,135,41.02
2025-07-04,L269542,其他,待處理,OP-113,,製造,東昇,137,74.84
2025-06-06,L264419,其他,已結案,OP-142,待確認,資材,東昇,208,68.09
2025-07-15,L261722,B 類,已結案,OP-117,,品保,永利,83,94.27
2025-07-20,L263847,C 類,已結案,OP-127,已回報,研發,捷欣,165,22.23
2025-06-26,L260364,其他,待處理,OP-125,,製造,力鋼,36,61.37
2025-06-15,L262966,C 類,合格,OP-139,已回報,製造,順發,77,79.09
2025-06-29,L264084,其他,不合格,OP-129,待確認,研發,捷欣,40,58.24
2025-06-15,L264230,C 類,已結案,OP-120,,營運,大宏,54,59.95
2025-06-15,L262120,A 類,已結案,OP-146,已回報,品保,捷欣,209,60.34
2025-06-25,L268140,A 類,待處理,OP-111,,品保,永利,13,54.42
2025-06-15,L261312,A 類,已結案,OP-132,已回報,營運,永利,32,6.77
2025-06-26,L268947,其他,合格,OP-148,,營運,東昇,88,36.85
2025-07-25,L262566,A 類,合格,OP-140,,品保,捷欣,129,92.97
2025-06-04,L260342,C 類,已結案,OP-115,,研發,永利,55,69.02
2025-06-05,L267240,其他,待處理,OP-130,待確認,研發,東昇,166,29.77
2025-07-29,L263522,C 類,已結案,OP-139,待確認,品保,大宏,203,68.26
2025-06-03,L268695,B 類,待處理,OP-117,,研發,永利,184,7.5
2025-07-01,L265392,其他,已結案,OP-148,,營運,順發,43,0.25
2025-06-03,L263013,B 類,不合格,OP-146,,品保,捷欣,87,58.32
2025-06-07,L261640,B 類,不合格,OP-137,,研發,永利,239,38.45
2025-07-04,L260986,C 類,合格,OP-101,,資材,力鋼,116,75.33
2025-06-09,L267885,C 類,不合格,OP-110,,研發,永利,202,14.26
2025-06-13,L264566,其他,不合格,OP-132,,資材,力鋼,33,26.66
2025-06-22,L266328,其他,不合格,OP-146,,製造,捷欣,42,80.97
2025-06-18,L266510,其他,已結案,OP-101,已回報,製造,大宏,88,2.62
2025-07-19,L265993,其他,已結案,OP-132,,研發,永利,77,44.7
2025-06-20,L262149,A 類,已結案,OP-103,待確認,品保,捷欣,92,66.22
2025-07-19,L265580,B 類,不合格,OP-113,,資材,大宏,201,33.15
2025-07-10,L269897,其他,合格,OP-146,,製造,力鋼,53,75.89
2025-06-01,L265729,其他,不合格,OP-117,,製造,東昇,163,87.44
2025-06-25,L267634,A 類,待處理,OP-122,待確認,資材,大宏,180,58.24
2025-06-06,L265492,B 類,待處理,OP-143,,研發,永利,196,20.14
2025-06-28,L261217,C 類,已結案,OP-104,,營運,力鋼,164,14.04
2025-07-30,L263015,C 類,不合格,OP-134,,品保,順發,176,23.46
2025-06-08,L263476,B 類,待處理,OP-125,已回報,品保,永利,29,34.35
2025-06-02,L267184,A 類,不合格,OP-103,,資材,順發,191,14.1
2025-06-24,L268169,其他,合格,OP-131,,研發,東昇,121,68.36
2025-06-05,L265892,C 類,合格,OP-111,,資材,永利,172,65.75
2025-06-15,L268351,B 類,合格,OP-111,待確認,製造,永利,86,47.63
2025-07-06,L267280,B 類,合格,OP-112,,資材,東昇,196,36.78
2025-07-29,L267330,B 類,合格,OP-106,,營運,捷欣,10,23.41
2025-06-04,L264860,B 類,已結案,OP-106,,營運,順發,99,46.24
2025-07-14,L268170,B 類,合格,OP-141,待確認,資材,東昇,95,22.37
2025-06-20,L262435,B 類,已結案,OP-145,已回報,品保,大宏,239,14.78
2025-06-06,L261331,A 類,待處理,OP-101,已回報,研發,大宏,48,32.11
2025-07-24,L267263,其他,待處理,OP-134,,品保,力鋼,188,30.66
2025-07-07,L262440,B 類,已結案,OP-124,已回報,營運,力鋼,136,23.32
2025-07-19,L263885,A 類,合格,OP-129,已回報,研發,東昇,57,89.45
2025-06-12,L260346,A 類,已結案,OP-127,,研發,順發,94,51.09
2025-06-01,L267825,A 類,已結案,OP-105,,營運,東昇,88,15.41
2025-07-12,L269464,A 類,合格,OP-135,待確認,研發,力鋼,12,52.9
2025-07-02,L268712,A 類,已結案,OP-111,,製造,永利,221,36.31
2025-06-28,L260446,其他,合格,OP-119,,營運,順發,128,70.03
2025-07-15,L260853,C 類,已結案,OP-127,已回報,資材,大宏,139,77.96
2025-07-27,L262335,B 類,待處理,OP-132,已回報,研發,順發,212,63.72
2025-07-05,L264029,A 類,合格,OP-116,,研發,順發,205,38.0
2025-06-23,L263930,B 類,不合格,OP-102,,資材,東昇,38,67.63
2025-06-02,L266784,其他,合格,OP-118,已回報,製造,大宏,88,91.46
2025-07-15,L265165,C 類,不合格,OP-140,待確認,營運,力鋼,33,89.73
2025-06-25,L265670,A 類,待處理,OP-129,待確認,營運,東昇,161,66.51
2025-07-19,L266732,其他,已結案,OP-115,已回報,資材,捷欣,22,91.71
